<<<<<<< Updated upstream
"WCID","NAME","COUNTRY","LAT","LONG","ALT"
38698,"Point Arena","UNITED STATES",38.95,-123.733,17
38699,"Point Comfort","UNITED STATES",28.666,-96.55,7
38700,"Point Hicks Lighthouse","AUSTRALIA",-37.8,149.27,24
38701,"Point Lonsdale Lighthouse","AUSTRALIA",-38.3,144.62,12
38708,"Pointe Au Pere, Qu","CANADA",48.5,-68.48,8
38714,"Poitiers","FRANCE",46.583,0.316,120
38717,"Pokegama Dam","UNITED STATES",47.255,-93.585,390
38719,"Pokhara (Hospit","NEPAL",28.2,83.95,918
38720,"Pokhara Airport","NEPAL",28.216,84,827
38722,"Poko","ETHIOPIA",8.25,34.416,560
38728,"Polatli","TURKEY",39.583,32.133,875
38729,"Polatli","TURKEY",39.6,32.2,885
38730,"Polatli Duc","TURKEY",39.166,32.15,875
38734,"Polebridge","UNITED STATES",48.766,-114.266,1073
38741,"Pollock","UNITED STATES",45.9,-100.283,498
38742,"Polo","DOMINICAN REPUBLIC",18.066,-71.283,703
38750,"Polson","UNITED STATES",47.683,-114.166,911
38751,"Polson Kerr Dam","UNITED STATES",47.683,-114.233,832
38758,"Pombal","BRAZIL",-6.75,-37.8,178
38765,"Pomme De Terre Dam","UNITED STATES",37.916,-93.316,274
38770,"Pomona Lake","UNITED STATES",38.65,-95.566,324
38771,"Pompano Beach","UNITED STATES",26.233,-80.1,6
38774,"Pompeu","BRAZIL",-19.34,-45,690
38775,"Pompeu","BRAZIL",-19.216,-45,691
38778,"Ponape","FEDERATED STATES OF MICRONESIA",6.97,158.22,46
38779,"Ponape Wso","UNITED STATES",6.966,-158.216,37
38780,"Ponca City/Faa Airport","UNITED STATES",36.73,-97.1,304
38791,"Pond Inlet, Nw","CANADA",72.68,-77.98,4
38804,"Pongola","SOUTH AFRICA",-27.37,31.61,300
38817,"Ponta Do Sol S.Antao","CAPE VERDE",17.2,-25.1,16
38822,"Ponta Pora","BRAZIL",-22.533,-55.633,650
38841,"Pontevedra","SPAIN",42.433,-8.616,108
38842,"Pontiac","UNITED STATES",40.885,-88.635,198
38843,"Pontiac State Hospital","UNITED STATES",42.65,-83.3,299
38847,"Pontianak","INDONESIA",-0.01,109.31,2
38848,"Pontianak Supadio","INDONESIA",-0.15,109.4,3
38854,"Pontotoc 5 E","UNITED STATES",34.266,-88.916,134
38859,"Pony","UNITED STATES",45.666,-111.9,1699
38865,"Poona","INDIA",18.533,73.85,559
38880,"Poplarville Exp Stn","UNITED STATES",30.855,-89.55,95
38881,"Popondetta High Schopapua","PAPUA NEW GUINEA",-8.75,148.25,91
38887,"Poranga","BRAZIL",-4.716,-40.916,700
38891,"Porciuncula","BRAZIL",-20.95,-42.033,189
38892,"Porcos","BRAZIL",-7.116,-37.316,270
38894,"Porcupine 16 Nw","UNITED STATES",43.433,-102.516,841
38895,"Porcupine Plain, Sa","CANADA",52.65,-103.15,465
38896,"Porecatu","BRAZIL",-22.755,-51.366,350
38910,"Port Alberni A, Bc","CANADA",49.25,-124.833,2
38914,"Port Alsworth","UNITED STATES",60.2,-154.3,79
38920,"Port Arthur/Wso Ap","UNITED STATES",29.95,-94.02,4
38927,"Port Aux Basques, Nf","CANADA",47.57,-59.17,40
38928,"Port Aux Francias","FRANCE (ISLANDS IN THE INDIAN OCEAN)",-49.35,70.25,30
38931,"Port Berge (Vaovao)","MADAGASCAR",-15.566,47.683,22
38932,"Port Blair","INDIA",11.64,92.716,79
38936,"Port Clements, Bc","CANADA",53.68,-132.18,16
38938,"Port Daniel","CANADA",48.2,-65,225
38939,"Port Daniel, Qu","CANADA",48.15,-64.98,69
38941,"Port Dickson","MALAYSIA",2.533,101.8,9
38942,"Port Douglas Post Office","AUSTRALIA",-16.48,145.47,4
38943,"Port Dover, On","CANADA",42.78,-80.22,186
38952,"Port Gentil","GABON",-0.7,8.75,4
38955,"Port Gibson 1nw","UNITED STATES",31.97,-91,37
38956,"Port Harcourt","NIGERIA",4.85,7.016,18
38957,"Port Hardy","CANADA",50.68,-127.37,22
38958,"Port Hastings, Ns","CANADA",45.63,-61.4,23
38962,"Port Hedland (Port Hedland Amo)","AUSTRALIA",-20.1,118.616,9
38964,"Port Heiden","UNITED STATES",56.95,-158.616,29
38966,"Port Hope, On","CANADA",43.95,-78.28,81
38967,"Port Huron","UNITED STATES",42.983,-82.416,180
38969,"Port Isabel (Cgs)","UNITED STATES",26.066,-97.166,1
38970,"Port Jervis","UNITED STATES",41.385,-74.685,143
38982,"Port Lyautey","MOROCCO",34.3,-6.6,12
38986,"Port Mansfield(Cgs)","UNITED STATES",26.55,-97.433,3
38996,"Port Oconnor","UNITED STATES",28.433,-96.433,3
38997,"Port Orford 2","UNITED STATES",42.75,-124.5,9
39000,"Port Radium","CANADA",66.083,-117.933,437
39001,"Port Radium, Nw","CANADA",66.08,-118.03,191
39003,"Port Said El Gamil","EGYPT",31.283,32.233,6
39005,"Port Shepston","SOUTH AFRICA",-30.73,30.45,17
39007,"Port Stanley, On","CANADA",42.67,-81.22,183
39012,"Port Townsend","UNITED STATES",48.12,-122.75,31
39017,"Port Washington","UNITED STATES",43.383,-87.866,183
39018,"Port Wing 3 E","UNITED STATES",46.766,-91.366,259
39025,"Portal 4 Sw","UNITED STATES",31.883,-109.2,1643
39028,"Portales","UNITED STATES",34.18,-103.35,1222
39030,"Porteiras","BRAZIL",-7.52,-39.116,520
39031,"Porteirinha","BRAZIL",-15.733,-43.02,755
39034,"Porterville (Awos)","UNITED STATES",36.033,-119.066,135
39035,"Porthill","UNITED STATES",49.01,-116.5,541
39039,"Portland","UNITED STATES",33.233,-91.5,37
39042,"Portland 1 Sw","UNITED STATES",40.416,-85,277
39044,"Portland Or","UNITED STATES",45.6,-122.716,12
39045,"Portland Sewage Plant","UNITED STATES",36.583,-86.533,242
39047,"Portland/Int.","UNITED STATES",45.6,-122.6,12
39050,"Porto","BRAZIL",-3.883,-42.72,32
39063,"Porto Calvo","BRAZIL",-9.055,-35.383,54
39065,"Porto Da Folha","BRAZIL",-9.9,-37.25,45
39067,"Porto De Moz","BRAZIL",-2.21,-52.38,15
39081,"Porto Nacional","BRAZIL",-10.516,-48.416,239
39094,"Porto Uniao","BRAZIL",-26.305,-51.075,778
39102,"Porto Vielho","BOLIVIA",-18.7,-63.05,300
39108,"Portola","UNITED STATES",39.8,-120.466,1478
39117,"Portsmouth Us Grant Br","UNITED STATES",38.733,-83,172
39118,"Portsmouth/Pease Afb","UNITED STATES",43.08,-70.82,39
39122,"Posadas","ARGENTINA",-27.42,-55.93,133
39127,"Posey 3 E","UNITED STATES",35.8,-118.633,1512
39131,"Posof","TURKEY",41.5,42.7,1550
39133,"Posse","BRAZIL",-14.1,-46.366,950
39135,"Post 3 Ene","UNITED STATES",33.2,-101.333,776
39138,"Poste Montagnais, Qu","CANADA",51.88,-65.73,610
39146,"Poteau Water Works","UNITED STATES",35.05,-94.62,134
39147,"Poteet","UNITED STATES",29.033,-98.583,146
39148,"Potengi","BRAZIL",-7.083,-40,480
39149,"Potenza","ITALY",40.63,15.8,843
39159,"Potiskum","NIGERIA",11.7,11.033,41
39161,"Potlatch 3 Nne","UNITED STATES",46.966,-116.883,792
39176,"Potrerito","COLOMBIA",3.23,-76.58,1010
39191,"Potter Valley P H","UNITED STATES",39.366,-123.133,309
39200,"Poun","KOREA, REPUBLIC OF",36.48,127.73,170
39207,"Powell","UNITED STATES",46.516,-114.7,1107
39210,"Powell River","CANADA",49.816,-124.5,120
39211,"Powell River, Bc","CANADA",49.87,-124.55,52
39214,"Powers","UNITED STATES",42.883,-124.066,70
39215,"Powers Lake 1 N","UNITED STATES",48.566,-102.633,672
39221,"Poza Rica Hidalg","MEXICO",20.54,-97.46,150
39223,"Pozanti","TURKEY",37.4,34.9,778
39238,"Praca 15 Novembr","BRAZIL",-22.883,-43.15,29
39243,"Prade Ranch","UNITED STATES",29.916,-99.766,625
39247,"Prado Sevilla","COLOMBIA",10.76,-74.16,18
39266,"Prairie Du Sac 2 N","UNITED STATES",43.316,-89.733,238
39280,"Pratt 4 W","UNITED STATES",37.633,-98.8,591
39296,"Prentice 2","UNITED STATES",45.516,-90.283,469
39299,"Pres Janio Quadr","BRAZIL",-14.733,-41.716,700
39305,"Presa Agostitlan","MEXICO",19.58,-100.6,2380
39311,"Presa Ay Grande","COLOMBIA",9.84,-75.31,60
39356,"Presa Francisco","MEXICO",28.166,-105.66,1220
39358,"Presa Guadalupe","MEXICO",19.63,-99.24,2300
39403,"Presa Pucuato","MEXICO",19.63,-100.7,2505
39407,"Presa Rodriguez","MEXICO",32.43,-116.91,100
39411,"Presa Sabaneta","MEXICO",19.6,-100.66,2500
39418,"Presa Tamanaco","VENEZUELA",9.46,-66.09,200
39437,"Prescott/Municipal","UNITED STATES",34.65,-112.43,1531
39438,"Presho 7 Nw","UNITED STATES",44,-100.133,555
39457,"Preston","UNITED STATES",43.666,-92.083,283
39464,"Pretoria P.Hill","SOUTH AFRICA",-25.74,28.09,1356
39468,"Pretoriuskop","SOUTH AFRICA",-25.16,31.26,600
39469,"Pretty Rock","UNITED STATES",46.166,-101.85,756
39475,"Priest Rapids Dam","UNITED STATES",46.65,-119.9,140
39478,"Priest Valley","UNITED STATES",36.183,-120.7,701
39484,"Primghar","UNITED STATES",43.083,-95.633,463
39486,"Primorsko Ahtarsk","RUSSIAN FEDERATION",46.03,38.15,5
39489,"Prince Albert A, Sa","CANADA",53.22,-105.68,428
39493,"Prince Rupert","CANADA",54.3,-130.43,34
39496,"Princess Anne","UNITED STATES",38.22,-75.685,6
39497,"Princeton","CANADA",49.466,-120.516,700
39499,"Princeton 1 Se","UNITED STATES",37.116,-87.866,151
39500,"Princeton 1w","UNITED STATES",38.355,-87.585,146
39501,"Princeton 6 Sw","UNITED STATES",40.35,-93.683,299
39503,"Princeville","UNITED STATES",40.933,-89.766,224
39506,"Principe Island","SAO TOME AND PRINCIPE",1.65,7.416,5
39509,"Prins Christian Sund","GREENLAND",60.05,-43.166,260
39513,"Prizzi","ITALY",37.716,13.433,1035
39515,"Proctor Reservoir","UNITED STATES",31.966,-98.5,372
39518,"Prodromos","CYPRUS",34.95,32.833,1380
39520,"Progreso","GUATEMALA",14.833,-90.055,517
39522,"Progreso","MEXICO",20.24,-99.18,1900
39523,"Progreso","MEXICO",21.28,-89.66,8
39527,"Progreso Hda El","COLOMBIA",6.38,-75.33,1500
39528,"Progreso Yuc.","MEXICO",21.3,-89.816,14
39536,"Prome","MYANMAR",18.8,95.216,60
39544,"Prospect Dam","AUSTRALIA",-33.82,150.92,61
39546,"Prosser 4 Ne","UNITED STATES",46.25,-119.75,275
39555,"Provincetown","UNITED STATES",42.05,-70.185,6
39561,"Prudentopolis","BRAZIL",-25.21,-50.933,650
39563,"Pryor 6 N","UNITED STATES",36.4,-95.3,195
39578,"Pskov","RUSSIAN FEDERATION",57.816,28.416,45
39579,"Pskov","RUSSIAN FEDERATION",57.833,28.35,42
39584,"Pto Casado","PARAGUAY",-22.33,-57.91,86
39588,"Pto Inirida","COLOMBIA",3.83,-67.91,100
39589,"Pto Leguizamo","COLOMBIA",-0.19,-74.81,147
39590,"Pto Limon","COLOMBIA",3.36,-73.49,255
39614,"Pu Cheng","CHINA",27.91,118.58,283
39616,"Puan","KOREA, REPUBLIC OF",35.72,126.7,7
39684,"Puente Blanco","VENEZUELA",7.36,-61.83,170
39719,"Puerto Ayacucho","VENEZUELA",5.6,-67.55,74
39720,"Puerto Ayacucho","VENEZUELA",5.68,-67.63,134
39722,"Puerto Aysen","CHILE",-45.4,-72.666,11
39733,"Puerto Cabell.Bn","VENEZUELA",10.483,-68.01,12
39747,"Puerto Cortes","MEXICO",24.43,-111.86,5
39764,"Puerto Ila","ECUADOR",-0.515,-79.36,260
39779,"Puerto Limon","COSTA RICA",10,-83.05,4
39785,"Puerto Madryn","ARGENTINA",-42.81,-65.016,12
39793,"Puerto Montt","CHILE",-41.46,-72.93,120
39803,"Puerto Ordaz Ios","VENEZUELA",8.34,-62.68,55
39808,"Puerto Paez","VENEZUELA",6.18,-67.44,47
39825,"Puerto Rico","COLOMBIA",1.93,-75.14,400
39828,"Puerto Rico","CUBA",22.716,-81.516,20
39839,"Puerto Suarez","BOLIVIA",-18.94,-57.84,144
39845,"Puerto Viejo","BOLIVIA",-18.91,-63.33,440
39870,"Pulaski 2 E","UNITED STATES",37.05,-80.75,564
39871,"Pulaski Water Plant","UNITED STATES",35.2,-87.033,199
39888,"Pullman Moscow Rgnl","UNITED STATES",46.75,-117.116,778
39892,"Pulumur","TURKEY",39.5,39.9,1550
39905,"Pune (Poona)","INDIA",18.53,73.96,558
39908,"Punkin Center","UNITED STATES",33.866,-111.316,716
39911,"Puno Granja Salcedo","PERU",-15.333,-70.016,3852
39914,"Punta Abreojos","MEXICO",26.73,-113.58,10
39919,"Punta Arenas","CHILE",-53.16,-70.96,8
39920,"Punta Arenas","CHILE",-53,-70.85,39
39934,"Punta Del Agua","ARGENTINA",-28.633,-68.65,2600
39936,"Punta Del Este","URUGUAY",-34.966,-54.95,16
39942,"Punta Dungeness","CHILE",-52.73,-68.43,4
39947,"Punta Gorda 4 Ese","UNITED STATES",26.916,-82,6
39957,"Punta Jerez","MEXICO",22.9,-97.76,2
39978,"Puntarenas","COSTA RICA",9.966,-84.833,3
39991,"Purcell 5 Sw","UNITED STATES",34.966,-97.433,318
40004,"Puri","INDIA",19.81,85.816,6
40007,"Purificacion","MEXICO",19.71,-104.63,458
40013,"Purnea","INDIA",25.266,87.466,38
40015,"Purnia","INDIA",25.76,87.44,38
40016,"Puroagua","MEXICO",20.08,-100.44,2035
40021,"Puruandiro","MEXICO",20.08,-101.51,1994
40024,"Purulia","INDIA",23.333,86.416,255
40038,"Pusan East Ab","KOREA, REPUBLIC OF",35.15,129.116,16
40045,"Pusma Camp","NEPAL",28.85,81.216,950
40047,"Pustunich","MEXICO",19.18,-90.48,30
40049,"Put In Bay Perry Mon","UNITED STATES",41.65,-82.8,177
40053,"Putao","MYANMAR",27.333,97.416,409
40060,"Putnam","UNITED STATES",32.366,-99.183,485
40062,"Putneyville 2 Se Dam","UNITED STATES",40.933,-79.283,387
40064,"Puttalam","SRI LANKA",8.033,79.833,2
40077,"Puyallup Experiment Stn 2w","UNITED STATES",47.21,-122.335,15
40079,"Puyo","ECUADOR",-1.5,-77.916,960
40080,"Puyo","KOREA, REPUBLIC OF",36.27,126.92,16
40089,"Pyinmana","MYANMAR",19.73,96.216,104
40098,"Qabala","AZERBAIJAN",40.983,47.866,682
40100,"Qacha's Nek","LESOTHO",-30.116,28.65,1970
40101,"Qadis","AFGHANISTAN",34.8,63.416,1280
40104,"Qalai Naw","AFGHANISTAN",35,63.116,914
40106,"Qamdo","CHINA",31.15,97.17,3307
40108,"Qarachock","SYRIA",37.05,42.233,475
40115,"Qatif","SAUDI ARABIA",26.5,50,5
40117,"Qattineh","SYRIA",34.666,36.633,500
40120,"Qian Gorlos","CHINA",45.12,124.83,137
40121,"Qianghe","CHINA",37.083,115.533,31
40123,"Qijiaojing","CHINA",43.48,91.63,874
40127,"Qingdao","CHINA",36.06,120.333,77
40142,"Qitai","CHINA",44.02,89.57,794
40143,"Qixian Shan","CHINA",27.95,117.84,1535
40151,"Qu Xian","CHINA",28.965,118.865,71
40156,"Quambone Post Office","AUSTRALIA",-30.93,147.87,154
40161,"Quang Ngai","VIETNAM",15.133,108.783,9
40165,"Quantico/Mcas","UNITED STATES",38.5,-77.3,4
40167,"Qu'appelle, Sa","CANADA",50.52,-103.88,650
40171,"Quarteis","BRAZIL",-21.61,-42.016,85
40174,"Quatsino, Bc","CANADA",50.53,-127.65,8
40175,"Quba","AZERBAIJAN",41.366,48.516,552
40178,"Queanbeyan (Bowling Club)","AUSTRALIA",-35.35,149.23,580
40181,"Quebec A, Qu","CANADA",46.8,-71.38,70
40182,"Quebec, Qu","CANADA",46.8,-71.22,90
40200,"Quebrangulo","BRAZIL",-9.316,-36.466,411
40201,"Quedas Do Iguacu","BRAZIL",-25.51,-53.01,514
40203,"Queenscliff","AUSTRALIA",-38.27,144.67,0
40204,"Queenstown","NEW ZEALAND",-45.0245,168.6665,329
40207,"Queenstown (7xs)","AUSTRALIA",-42.1,145.55,129
40213,"Queimadas","BRAZIL",-10.96,-39.616,273
40215,"Queimadas","BRAZIL",-5.365,-35.88,180
40226,"Quemado Ranger Station","UNITED STATES",34.35,-108.5,2097
40227,"Quemu Quemu","ARGENTINA",-36.055,-63.555,120
40237,"Queretaro","MEXICO",20.6,-100.33,1842
40245,"Queseir","EGYPT",26.116,34.266,3
40248,"Quesnel A, Bc","CANADA",53.033,-122.516,545
40249,"Quesnel, Bc","CANADA",52.98,-122.48,488
40253,"Quetta Airport","PAKISTAN",30.25,66.883,1589
40261,"Qui Nho'n","VIETNAM",13.766,109.216,6
40270,"Quiche Santa Cru","GUATEMALA",15.01,-91.116,2000
40284,"Quilcene 2 Sw","UNITED STATES",47.816,-122.916,37
40318,"Quincy","UNITED STATES",39.94,-120.95,1039
40320,"Quincy 1 S","UNITED STATES",47.216,-119.85,388
40321,"Quincy 3 Ssw","UNITED STATES",30.6,-84.55,75
40324,"Quincy/Faa Airport","UNITED STATES",39.93,-91.2,232
40331,"Quinter","UNITED STATES",39.066,-100.233,814
40336,"Quiotepec","MEXICO",17.89,-96.96,545
40343,"Quirigua","GUATEMALA",15.255,-89.055,72
40351,"Quiriquire Cpc","VENEZUELA",9.933,-63.155,100
40357,"Quissanga","MOZAMBIQUE",-12.433,40.48,42
40358,"Quissico","MOZAMBIQUE",-24.716,34.75,147
40359,"Quistococha","PERU",-3.816,-73.266,150
40362,"Quitman 1 N","UNITED STATES",32.066,-88.716,91
40363,"Quitman 2nw","UNITED STATES",30.8,-83.585,56
40364,"Quito","MEXICO",19.51,-103.41,1045
40373,"Quitupan","MEXICO",19.88,-102.88,1593
40379,"Quixada","BRAZIL",-4.95,-39,179
40384,"Qumarleb","CHINA",34.13,95.78,4176
40388,"Quonset Point/Nas","UNITED STATES",41.58,-71.42,9
40392,"Quorn, On","CANADA",49.42,-90.9,445
40399,"Quzhou","CHINA",36.75,114.933,39
40408,"Rabat Sale","MOROCCO",34.05,-6.766,75
40413,"Rabbit Flat","AUSTRALIA",-20.18,130.02,340
40414,"Rabbit Lake, Sa","CANADA",53.1,-107.87,704
40425,"Racine","UNITED STATES",42.71,-87.77,181
40431,"Radicofani","ITALY",42.9,11.766,828
40443,"Rafha","SAUDI ARABIA",29.633,43.483,447
40454,"Ragland 3 Ssw","UNITED STATES",34.8,-103.75,1542
40464,"Raichur","INDIA",16.2,77.35,400
40475,"Rainbow Reservoir","UNITED STATES",45.833,-89.55,488
40478,"Rainier Paradise R S","UNITED STATES",46.783,-121.733,1654
40480,"Raipur","INDIA",21.233,81.65,298
40501,"Rajkot","INDIA",22.28,70.783,138
40522,"Raleigh 4 Sw","UNITED STATES",35.733,-78.683,128
40523,"Raleigh Nc State Univ","UNITED STATES",35.783,-78.7,122
40527,"Ralph 3 Nw","UNITED STATES",45.8,-103.1,863
40528,"Ralston","UNITED STATES",36.5,-96.733,251
40555,"Ramgundam","INDIA",18.766,79.433,156
40564,"Ramoli Bairiya","NEPAL",27,85.35,152
40565,"Ramon 8 Sw","UNITED STATES",34.15,-105,1624
40570,"Ramos Arizpe","MEXICO",25.516,-100.96,1399
40583,"Ramstein","GERMANY",49.43,7.6,238
40594,"Ranchi","INDIA",23.35,85.33,655
40600,"Rancho Anteojo","MEXICO",28.48,-104.79,1260
40601,"Rancho Arriba","DOMINICAN REPUBLIC",18.7,-70.433,678
40615,"Rancho Papaloapa","MEXICO",18.83,-103.86,3
40630,"Randolph/Afb","UNITED STATES",29.53,-98.28,231
40631,"Randsburg","UNITED STATES",35.366,-117.65,1088
40639,"Ranfurly, Al","CANADA",53.45,-111.65,686
40641,"Rangamati","BANGLADESH",22.63,92.2,63
40643,"Rangely 1 E","UNITED STATES",40.083,-108.766,1612
40673,"Rantoul/Chanute Afb","UNITED STATES",40.3,-88.15,230
40685,"Rapelje 4 S","UNITED STATES",45.916,-109.25,1257
40689,"Rapid City Reg. Sd.","UNITED STATES",44.05,-103.066,966
40690,"Rapid City Wfo","UNITED STATES",44.083,-103.216,1029
40692,"Rapid City/Afb","UNITED STATES",44.15,-103.1,980
40693,"Rapide Sept, Qu","CANADA",47.77,-78.3,311
40696,"Raqqa","SYRIA",35.933,39.016,246
40698,"Rara","NEPAL",29.533,82.066,3048
40712,"Raseiniai","LITHUANIA",55.383,23.116,111
40713,"Rashad","SUDAN",11.866,31.05,885
40717,"Rasht","IRAN, ISLAMIC REPUBLIC OF",37.25,49.6,7
40726,"Ratlam","INDIA",23.316,75.05,486
40727,"Ratmalana","SRI LANKA",6.816,79.883,5
40732,"Raton Filter Plant","UNITED STATES",36.916,-104.433,2113
40733,"Raton/Crews Field","UNITED STATES",36.75,-104.5,1946
40743,"Ravenna","UNITED STATES",41.033,-98.916,619
40760,"Rawlins/Municipal Ap","UNITED STATES",41.8,-107.2,2053
40761,"Rawson Lake, On","CANADA",49.65,-93.72,358
40764,"Ray Brook","UNITED STATES",44.3,-74.1,494
40779,"Raymond 2s","UNITED STATES",46.655,-123.72,9
40781,"Raymond Border Station","UNITED STATES",49,-104.583,716
40797,"Rea Point A, Nw","CANADA",75.37,-105.72,12
40799,"Reading","UNITED STATES",42.516,-71.133,27
40801,"Reading 3 N","UNITED STATES",40.366,-75.933,82
40804,"Readsboro 1 Se","UNITED STATES",42.75,-72.933,341
40828,"Reconquista Aero","ARGENTINA",-29.18,-59.66,53
40834,"Red Bluff","UNITED STATES",40.183,-122.2,82
40837,"Red Bluff Dam","UNITED STATES",31.9,-103.916,853
40838,"Red Bluff Mun. Ca.","UNITED STATES",40.15,-122.25,108
40844,"Red Feather Lakes 2 Se","UNITED STATES",40.783,-105.55,2489
40849,"Red Lake Falls","UNITED STATES",47.883,-96.283,315
40850,"Red Lake Indian Agency","UNITED STATES",47.866,-95.033,372
40854,"Red Oak","UNITED STATES",41.016,-95.266,318
40856,"Red Pass Junction, Bc","CANADA",53,-119,1059
40862,"Red Willow Dam","UNITED STATES",40.35,-100.65,781
40866,"Redbird","UNITED STATES",43.25,-104.283,1186
40870,"Redding Wso","UNITED STATES",40.51,-122.3,153
40874,"Redfield 6 E","UNITED STATES",44.883,-98.383,395
40876,"Redig 11 Ne","UNITED STATES",45.383,-103.383,936
40883,"Redmond/Faa Airport","UNITED STATES",44.27,-121.15,932
40887,"Redstone","UNITED STATES",48.833,-104.95,643
40889,"Redwood Falls/Muni Arpt","UNITED STATES",44.55,-95.08,312
40892,"Reedsburg","UNITED STATES",43.533,-90.016,276
40894,"Reese River R S","UNITED STATES",38.983,-117.466,2027
40895,"Reese/Afb","UNITED STATES",33.6,-102.05,1014
40904,"Refugio","UNITED STATES",28.3,-97.283,14
40909,"Regensburg","GERMANY",49.05,12.1,371
40911,"Reggan","ALGERIA",26.683,0.116,250
40917,"Regina Cda, Sk","CANADA",50.4,-104.566,573
40918,"Regina, Sask.","CANADA",50.43,-104.67,577
40927,"Reidsville 2nw","UNITED STATES",36.385,-79.7,271
40930,"Reims","FRANCE",49.3,4.033,99
40937,"Remada","TUNISIA",32.316,10.4,301
40940,"Remanso","BRAZIL",-9.633,-42.1,400
40945,"Remer 2","UNITED STATES",47.05,-93.9,410
40964,"Renk","SUDAN",11.75,32.783,282
40967,"Rennes","FRANCE",48.066,-1.733,37
40971,"Renovo","UNITED STATES",41.333,-77.733,201
40972,"Rensselaer","UNITED STATES",40.935,-87.155,198
40973,"Rentachintala","INDIA",16.55,79.55,106
40981,"Repelon","COLOMBIA",10.5,-75.13,10
40982,"Repetek","TURKMENISTAN",38.566,63.183,185
40990,"Republic","UNITED STATES",48.65,-118.733,796
40995,"Requena","PERU",-5.08,-73.53,200
40996,"Requena","PERU",-5.05,-73.85,201
41002,"Reriutaba","BRAZIL",-4.16,-40.566,148
41005,"Reserve 4 Wnw","UNITED STATES",30.083,-90.616,5
41006,"Reserve Ranger Station","UNITED STATES",33.716,-108.783,1782
41008,"Resia Pass","ITALY",46.75,10.533,1461
41009,"Resistencia","ARGENTINA",-27.466,-58.966,51
41013,"Resolute","CANADA",74.72,-94.98,67
41017,"Ressano Garcia","MOZAMBIQUE",-25.6,31.983,145
41018,"Rest Lake","UNITED STATES",46.133,-89.883,488
41039,"Revelstoke","CANADA",50.97,-118.18,443
41040,"Revelstoke, Bc","CANADA",51,-118.2,456
41045,"Reydon","UNITED STATES",35.65,-99.916,701
41052,"Reynolds","UNITED STATES",43.2,-116.75,1198
41053,"Reynosa","MEXICO",26.09,-98.28,34
41062,"Rhinelander Oneida","UNITED STATES",45.633,-89.466,495
41066,"Rhodes (Paradissi)","GREECE",36.4,28.083,11
41069,"Riachao","BRAZIL",-4.5,-38.933,130
41070,"Riachao","BRAZIL",-4.06,-38.56,60
41074,"Riachao Do Jacui","BRAZIL",-11.783,-39.355,217
41103,"Ribaue","MOZAMBIQUE",-14.983,38.266,535
41119,"Ribeirao Preto","BRAZIL",-21.183,-47.716,621
41131,"Ricaurte","COLOMBIA",1.19,-77.98,1181
41132,"Rice Lake","UNITED STATES",45.5,-91.733,347
41138,"Richards Bay","SOUTH AFRICA",-28.78,32.01,17
41139,"Richards Gebaur/Afb","UNITED STATES",38.85,-94.55,336
41141,"Richardson Grove St Pk","UNITED STATES",40.033,-123.783,152
41145,"Richfield","UNITED STATES",43.066,-114.15,1312
41150,"Richland","UNITED STATES",44.766,-117.166,675
41151,"Richland","UNITED STATES",46.3,-119.3,119
41152,"Richland Center","UNITED STATES",43.333,-90.383,222
41157,"Richmond","UNITED STATES",37.933,-122.35,17
41158,"Richmond","UNITED STATES",41.9,-111.816,1426
41159,"Richmond (Hawkesbury Agric. Co","AUSTRALIA",-33.62,150.75,20
41164,"Richmond Wtr Wks 2 Nne","UNITED STATES",39.883,-84.883,309
41167,"Richmond, Qu","CANADA",45.63,-72.13,123
41168,"Richmond/R E Byrd Int'l Arpt","UNITED STATES",37.5,-77.33,54
41169,"Richton 3 Sse","UNITED STATES",31.3,-88.9,50
41170,"Richwood","UNITED STATES",38.233,-80.533,747
41175,"Riddle","UNITED STATES",42.955,-123.35,207
41176,"Ridgeland 1 Nne","UNITED STATES",45.216,-91.883,293
41177,"Ridgeland 5 Ne","UNITED STATES",32.533,-80.9,6
41182,"Ridgway 1 S","UNITED STATES",45.5,-104.433,1012
41183,"Ridi Bazar","NEPAL",27.933,83.4,442
41188,"Rietkuil","SOUTH AFRICA",-28.16,28.71,1645
41189,"Rietpoort","SOUTH AFRICA",-30.94,18.04,287
41191,"Rietrivier","SOUTH AFRICA",-29.11,24.59,1140
41192,"Rietvlei","SOUTH AFRICA",-25.84,28.29,1524
41195,"Rifredo Mugello","ITALY",44.05,11.38,887
